"","id","bacia","monit","data","epoca","class","rio","munic","od","dbo","cf","ph","ct","st","clod","cldbo","clcf","clst","clph","clct"
"2261","65017006","Iguaçu","65017006 - AI24 - PONTE DO UMBARAZINHO",2001-07-19,"Inverno","2","Iguacu","São José dos Pinhais",3.44,9.4,30000,7.1,999999,700,"Inferior ao limite da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Neutro","Superior ao limite da classe 2"
"2262","65017006","Iguaçu","65017006 - AI24 - PONTE DO UMBARAZINHO",2001-08-02,"Inverno","2","Iguacu","São José dos Pinhais",5.3,6.1,26000,6.8,700000,130,"Esperado da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"2263","65017006","Iguaçu","65017006 - AI24 - PONTE DO UMBARAZINHO",2001-11-06,"Primavera","2","Iguacu","São José dos Pinhais",1.4,15,999999,7.1,999999,120,"Inferior ao limite da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"2264","65017006","Iguaçu","65017006 - AI24 - PONTE DO UMBARAZINHO",2004-08-25,"Inverno","2","Iguacu","São José dos Pinhais",0.5,33,9999999,7.2,9999999,188,"Inferior ao limite da classe 2","Superior ao limite da classe 2","Limite Excedido","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"2265","65017006","Iguaçu","65017006 - AI24 - PONTE DO UMBARAZINHO",2004-10-27,"Primavera","2","Iguacu","São José dos Pinhais",4.7,5.3,1700000,6.6,2200000,122,"Inferior ao limite da classe 2","Superior ao limite da classe 2","Limite Excedido","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"2266","65017006","Iguaçu","65017006 - AI24 - PONTE DO UMBARAZINHO",2005-01-25,"Verão","2","Iguacu","São José dos Pinhais",2.7,8,3e+06,6.9,5000000,138,"Inferior ao limite da classe 2","Superior ao limite da classe 2","Limite Excedido","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"2267","65017006","Iguaçu","65017006 - AI24 - PONTE DO UMBARAZINHO",2005-04-08,"Outono","2","Iguacu","São José dos Pinhais",1.9,9,1300000,7,3000000,162,"Inferior ao limite da classe 2","Superior ao limite da classe 2","Limite Excedido","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"2268","65017006","Iguaçu","65017006 - AI24 - PONTE DO UMBARAZINHO",2005-06-06,"Outono","2","Iguacu","São José dos Pinhais",1.6,11,5e+06,7,8000000,145,"Inferior ao limite da classe 2","Superior ao limite da classe 2","Limite Excedido","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"2269","65017006","Iguaçu","65017006 - AI24 - PONTE DO UMBARAZINHO",2005-09-13,"Inverno","2","Iguacu","São José dos Pinhais",5.4,7,8e+05,7,800000,95,"Esperado da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"2270","65017006","Iguaçu","65017006 - AI24 - PONTE DO UMBARAZINHO",2006-02-02,"Verão","2","Iguacu","São José dos Pinhais",1.1,12,8e+06,6.9,9999999,134,"Inferior ao limite da classe 2","Superior ao limite da classe 2","Limite Excedido","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"2271","65017006","Iguaçu","65017006 - AI24 - PONTE DO UMBARAZINHO",2006-04-20,"Outono","2","Iguacu","São José dos Pinhais",1.8,14,3500000,6.4,3500000,146,"Inferior ao limite da classe 2","Superior ao limite da classe 2","Limite Excedido","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"2272","65017006","Iguaçu","65017006 - AI24 - PONTE DO UMBARAZINHO",2006-12-06,"Primavera","2","Iguacu","São José dos Pinhais",2.4,8,3e+06,7,3000000,149,"Inferior ao limite da classe 2","Superior ao limite da classe 2","Limite Excedido","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"2273","65017006","Iguaçu","65017006 - AI24 - PONTE DO UMBARAZINHO",2007-04-13,"Outono","2","Iguacu","São José dos Pinhais",1.9,23,5e+06,7.2,8000000,144,"Inferior ao limite da classe 2","Superior ao limite da classe 2","Limite Excedido","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"2274","65017006","Iguaçu","65017006 - AI24 - PONTE DO UMBARAZINHO",2007-07-31,"Inverno","2","Iguacu","São José dos Pinhais",2.6,24,1100000,7.2,7000000,183,"Inferior ao limite da classe 2","Superior ao limite da classe 2","Limite Excedido","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"2275","65017006","Iguaçu","65017006 - AI24 - PONTE DO UMBARAZINHO",2007-10-09,"Primavera","2","Iguacu","São José dos Pinhais",1.4,52,9999999,7.2,9999999,266,"Inferior ao limite da classe 2","Superior ao limite da classe 2","Limite Excedido","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"2276","65017006","Iguaçu","65017006 - AI24 - PONTE DO UMBARAZINHO",2008-03-06,"Verão","2","Iguacu","São José dos Pinhais",2.9,9.7,4600000,6.9,7000000,93,"Inferior ao limite da classe 2","Superior ao limite da classe 2","Limite Excedido","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"2277","65017006","Iguaçu","65017006 - AI24 - PONTE DO UMBARAZINHO",2008-06-09,"Outono","2","Iguacu","São José dos Pinhais",3.1,9.6,2200000,6.9,2800000,95,"Inferior ao limite da classe 2","Superior ao limite da classe 2","Limite Excedido","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"2278","65017006","Iguaçu","65017006 - AI24 - PONTE DO UMBARAZINHO",2008-09-24,"Primavera","2","Iguacu","São José dos Pinhais",0.7,17,4900000,7,7900000,125,"Inferior ao limite da classe 2","Superior ao limite da classe 2","Limite Excedido","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"2279","65017006","Iguaçu","65017006 - AI24 - PONTE DO UMBARAZINHO",2009-01-30,"Verão","2","Iguacu","São José dos Pinhais",2.4,7.3,9999999,6.8,9999999,123,"Inferior ao limite da classe 2","Superior ao limite da classe 2","Limite Excedido","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"2280","65017006","Iguaçu","65017006 - AI24 - PONTE DO UMBARAZINHO",2009-07-22,"Inverno","2","Iguacu","São José dos Pinhais",6.3,16.8,490000,7,1400000,144,"Esperado da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"2281","65017006","Iguaçu","65017006 - AI24 - PONTE DO UMBARAZINHO",2009-11-13,"Primavera","2","Iguacu","São José dos Pinhais",1.8,21,790000,7.2,7000000,168,"Inferior ao limite da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"2282","65017006","Iguaçu","65017006 - AI24 - PONTE DO UMBARAZINHO",2010-03-16,"Verão","2","Iguacu","São José dos Pinhais",3.5,6.7,1300000,7.1,1700000,115,"Inferior ao limite da classe 2","Superior ao limite da classe 2","Limite Excedido","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"2283","65017006","Iguaçu","65017006 - AI24 - PONTE DO UMBARAZINHO",2010-06-17,"Outono","2","Iguacu","São José dos Pinhais",3.9,15,2200000,6.8,2800000,153,"Inferior ao limite da classe 2","Superior ao limite da classe 2","Limite Excedido","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"2284","65017006","Iguaçu","65017006 - AI24 - PONTE DO UMBARAZINHO",2010-10-25,"Primavera","2","Iguacu","São José dos Pinhais",1.6,19,3300000,6.6,4900000,129,"Inferior ao limite da classe 2","Superior ao limite da classe 2","Limite Excedido","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"2285","65017006","Iguaçu","65017006 - AI24 - PONTE DO UMBARAZINHO",2011-03-21,"Outono","2","Iguacu","São José dos Pinhais",4.5,4.7,79000,6.9,790000,97,"Inferior ao limite da classe 2","Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"2286","65017006","Iguaçu","65017006 - AI24 - PONTE DO UMBARAZINHO",2011-08-03,"Inverno","2","Iguacu","São José dos Pinhais",5.2,4,110000,7.2,1300000,120,"Esperado da classe 2","Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"2287","65017006","Iguaçu","65017006 - AI24 - PONTE DO UMBARAZINHO",2011-10-31,"Primavera","2","Iguacu","São José dos Pinhais",2.8,11,7e+05,7.2,4900000,62,"Inferior ao limite da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"2288","65017006","Iguaçu","65017006 - AI24 - PONTE DO UMBARAZINHO",2012-05-17,"Outono","2","Iguacu","São José dos Pinhais",0.7,20,490000,7.4,4900000,143,"Inferior ao limite da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"2289","65017006","Iguaçu","65017006 - AI24 - PONTE DO UMBARAZINHO",2012-11-07,"Primavera","2","Iguacu","São José dos Pinhais",0.8,19,790000,7.2,2300000,120,"Inferior ao limite da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"2290","65017006","Iguaçu","65017006 - AI24 - PONTE DO UMBARAZINHO",2013-08-07,"Inverno","2","Iguacu","São José dos Pinhais",3.2,9.8,330000,6.9,490000,134,"Inferior ao limite da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"2291","65017020","Iguaçu","65017020 - AI51 - PONTE DO COTIA",1996-07-29,"Inverno","2","Cotia","São José dos Pinhais",9.1,2,80,7.4,280,91,"Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Esperado da classe 2"
"2292","65017020","Iguaçu","65017020 - AI51 - PONTE DO COTIA",1996-10-23,"Primavera","2","Cotia","São José dos Pinhais",7.5,3,220,6.6,1100,48,"Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Esperado da classe 2"
"2293","65017020","Iguaçu","65017020 - AI51 - PONTE DO COTIA",1997-05-27,"Outono","2","Cotia","São José dos Pinhais",8.8,2,30,7.3,800,92,"Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Esperado da classe 2"
"2294","65017020","Iguaçu","65017020 - AI51 - PONTE DO COTIA",1997-08-26,"Inverno","2","Cotia","São José dos Pinhais",7.2,5,70,6.5,280,46,"Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Esperado da classe 2"
"2295","65017020","Iguaçu","65017020 - AI51 - PONTE DO COTIA",1998-06-02,"Outono","2","Cotia","São José dos Pinhais",NA,1,14,7.1,170,57,NA,"Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Esperado da classe 2"
"2296","65017020","Iguaçu","65017020 - AI51 - PONTE DO COTIA",1999-04-06,"Outono","2","Cotia","São José dos Pinhais",6.8,2,8,6.9,2300,90,"Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Esperado da classe 2"
"2297","65017020","Iguaçu","65017020 - AI51 - PONTE DO COTIA",2000-07-12,"Inverno","2","Cotia","São José dos Pinhais",NA,2,100,7.1,3000,66,NA,"Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Esperado da classe 2"
"2298","65017020","Iguaçu","65017020 - AI51 - PONTE DO COTIA",2001-07-30,"Inverno","2","Cotia","São José dos Pinhais",7.8,2,110,6.6,330,110,"Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Esperado da classe 2"
"2299","65017020","Iguaçu","65017020 - AI51 - PONTE DO COTIA",2004-05-05,"Outono","2","Cotia","São José dos Pinhais",5.8,5.2,7000,6.8,500000,84,"Esperado da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"2300","65017020","Iguaçu","65017020 - AI51 - PONTE DO COTIA",2004-08-25,"Inverno","2","Cotia","São José dos Pinhais",7.9,3,2400,7.7,5000,52,"Esperado da classe 2","Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Esperado da classe 2"
"2301","65017020","Iguaçu","65017020 - AI51 - PONTE DO COTIA",2004-10-19,"Primavera","2","Cotia","São José dos Pinhais",6.4,5,9000,6.8,28000,60,"Esperado da classe 2","Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"2302","65017020","Iguaçu","65017020 - AI51 - PONTE DO COTIA",2005-02-10,"Verão","2","Cotia","São José dos Pinhais",7.2,2,23000,7.1,30000,44,"Esperado da classe 2","Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"2303","65017020","Iguaçu","65017020 - AI51 - PONTE DO COTIA",2005-04-05,"Outono","2","Cotia","São José dos Pinhais",6.7,6,28000,6.8,240000,99,"Esperado da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"2304","65017020","Iguaçu","65017020 - AI51 - PONTE DO COTIA",2005-06-13,"Outono","2","Cotia","São José dos Pinhais",8,2,9000,7.5,14000,71,"Esperado da classe 2","Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"2305","65017020","Iguaçu","65017020 - AI51 - PONTE DO COTIA",2005-09-19,"Inverno","2","Cotia","São José dos Pinhais",6.4,2,8000,5.4,17000,50,"Esperado da classe 2","Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Ácida","Superior ao limite da classe 2"
"2306","65017020","Iguaçu","65017020 - AI51 - PONTE DO COTIA",2006-02-08,"Verão","2","Cotia","São José dos Pinhais",7,5,30000,6.8,30000,65,"Esperado da classe 2","Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"2307","65017020","Iguaçu","65017020 - AI51 - PONTE DO COTIA",2006-04-26,"Outono","2","Cotia","São José dos Pinhais",7.2,2,13000,7,30000,30,"Esperado da classe 2","Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"2308","65017020","Iguaçu","65017020 - AI51 - PONTE DO COTIA",2006-11-21,"Primavera","2","Cotia","São José dos Pinhais",8,6,22000,6.4,80000,50,"Esperado da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"2309","65017020","Iguaçu","65017020 - AI51 - PONTE DO COTIA",2007-04-12,"Outono","2","Cotia","São José dos Pinhais",6.9,2,3000,7.2,5000,85,"Esperado da classe 2","Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Esperado da classe 2"
"2310","65017020","Iguaçu","65017020 - AI51 - PONTE DO COTIA",2007-07-26,"Inverno","2","Cotia","São José dos Pinhais",8,7,5000,7.3,23000,75,"Esperado da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"2311","65017020","Iguaçu","65017020 - AI51 - PONTE DO COTIA",2007-10-08,"Primavera","2","Cotia","São José dos Pinhais",6.1,2,33000,7.3,33000,96,"Esperado da classe 2","Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"2312","IG1","Iguaçu","IG1",2005-09-14,"Inverno","2","Irai","Piraquara",NA,9.04,NA,6.15,NA,100,NA,"Superior ao limite da classe 2",NA,"Esperado da classe 2","Neutro",NA
"2313","65017020","Iguaçu","65017020 - AI51 - PONTE DO COTIA",2008-03-05,"Verão","2","Cotia","São José dos Pinhais",6.5,2,13000,6.9,17000,51,"Esperado da classe 2","Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"2314","65017020","Iguaçu","65017020 - AI51 - PONTE DO COTIA",2008-06-19,"Outono","2","Cotia","São José dos Pinhais",8.1,2,4900,6.9,7900,82,"Esperado da classe 2","Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"2315","65017020","Iguaçu","65017020 - AI51 - PONTE DO COTIA",2008-09-30,"Primavera","2","Cotia","São José dos Pinhais",7.7,2,2200,7.3,33000,144,"Esperado da classe 2","Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"2316","65017020","Iguaçu","65017020 - AI51 - PONTE DO COTIA",2009-01-28,"Verão","2","Cotia","São José dos Pinhais",7.7,2,17000,7,17000,71,"Esperado da classe 2","Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"2317","65017020","Iguaçu","65017020 - AI51 - PONTE DO COTIA",2009-07-24,"Inverno","2","Cotia","São José dos Pinhais",NA,2.7,49000,7,79000,111,NA,"Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"2318","65017020","Iguaçu","65017020 - AI51 - PONTE DO COTIA",2009-11-20,"Primavera","2","Cotia","São José dos Pinhais",5.5,2.1,130000,7.9,280000,79,"Esperado da classe 2","Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"2319","65017020","Iguaçu","65017020 - AI51 - PONTE DO COTIA",2010-03-24,"Outono","2","Cotia","São José dos Pinhais",6.6,2,3500,6.9,23000,78,"Esperado da classe 2","Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"2320","65017020","Iguaçu","65017020 - AI51 - PONTE DO COTIA",2010-06-21,"Inverno","2","Cotia","São José dos Pinhais",8.6,2,4900,6.8,17000,96,"Esperado da classe 2","Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
